Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
297fTBTw1_S00_L002_R1_001	(1, 0.0033094151916655684)	(2, 0.00015759119960312234)	(3, 1.575911996031223e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 6.303647984124893e-05)	(11, 0.0006303647984124893)	(12, 0.0003939779990078058)	(13, 0.001497116396229662)	(14, 0.0005988465584918648)	(15, 0.0005358100786506158)	(16, 0.0005673283185712403)	(17, 0.0002521459193649957)	(18, 0.00022062767944437125)	(19, 0.0)	(20, 0.00012607295968249785)	(21, 0.00025215124409847894)	(22, 0.00034675244271334415)	(23, 0.0005990014645585809)	(24, 0.0002837797635704666)	(25, 0.0)	(26, 0.0002839704815839621)	(27, 0.0005536489817999762)	(28, 0.0002380144265304209)	(29, 0.0004776146776721825)	(30, 0.000431231786446353)	(31, 0.0003682799516880752)	(32, 0.00032143318055078535)	(33, 0.00040456681493770724)	(34, 0.0007072341667128561)	(35, 0.0004028158844401791)	(36, 0.00043237529345311167)	(37, 7.162995392761363e-05)	(38, 0.00033454848778507714)	(39, 0.0012790397744549013)	(40, 0.0)	(41, 0.0015210185754393525)	(42, 0.0009254201682986744)	(43, 0.0004592372941095699)	(44, 0.0005517095800770474)	(45, 0.0009774267061547057)	(46, 0.0002873344790142651)	(47, 0.0006246679753913409)	(48, 0.0009868228139901026)	(49, 0.0007032313774808319)	(50, 0.00012194199950735431)	(51, 0.0003480661287673808)	(52, 0.0010152716506679506)	(53, 0.0010499711765977007)	(54, 0.00017516736365760666)	(55, 0.00014522762069595253)	(56, 0.0009369152477709849)	(57, 0.001736794571938031)	(58, 0.0007548720035057845)	(59, 0.0005723389407559698)	(60, 0.000546961941967338)	(61, 0.0008648035339331611)	(62, 0.0013773584486500776)	(63, 0.00022821515211680964)	(64, 0.0005156623049448733)	(65, 0.001300264242588855)	(66, 0.0006427637655276893)	(67, 0.0)	(68, 0.00041588968941877854)	(69, 0.000904751488715354)	(70, 0.0010379382830971204)	(71, 0.0018015583479709949)	(72, 0.0012398106750060663)	(73, 0.0007183373233706476)	(74, 0.003078705013463094)	(75, 0.0023484193180973107)
297fTBTw1_S00_L003_R1_001	(1, 0.025844883007384297)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.027966362319554246)	(7, 0.0)	(8, 0.004630089885684784)	(9, 9.291150272277159e-05)	(10, 0.0)	(11, 0.0003871312613448816)	(12, 0.0009446002776815111)	(13, 0.00012388200363036211)	(14, 0.0015175545444719358)	(15, 0.00010839675317656685)	(16, 0.0)	(17, 0.0008362035245049443)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.00030971162750363136)	(22, 0.00018584962627963276)	(23, 0.0001084252960552709)	(24, 1.5491768371417007e-05)	(25, 0.00012396347168379892)	(26, 3.1005545496839836e-05)	(27, 0.0008082923332228667)	(28, 0.0008575620602070934)	(29, 0.00035981115858880184)	(30, 0.0008160833710771893)	(31, 0.000409088370168332)	(32, 0.0001421406412153846)	(33, 0.00028625080150224423)	(34, 0.0006141594791151837)	(35, 0.0004947785198172816)	(36, 0.0002718958584482971)	(37, 0.0004573541849315165)	(38, 5.476484250452768e-05)	(39, 0.000228389065340589)	(40, 0.00021872357297284507)	(41, 0.0004150650344649251)	(42, 0.0005628950819856687)	(43, 0.00022563253260108056)	(44, 0.0003065595248987646)	(45, 0.0007884365918349998)	(46, 0.0006421687013139799)	(47, 0.0008813951898258149)	(48, 0.0008319509082408066)	(49, 0.0005765034489318832)	(50, 0.0017098539784702388)	(51, 0.0008721494340840359)	(52, 0.0019030355029013226)	(53, 0.00030028086270024565)	(54, 0.0008285238673560906)	(55, 0.0018614034767437324)	(56, 0.0024759079376130326)	(57, 0.001598894478674745)	(58, 0.0005488086931296992)	(59, 0.002381241627816777)	(60, 0.0010388768494605113)	(61, 0.0033749462785449967)	(62, 0.0009658442356659934)	(63, 0.0017592141094384542)	(64, 0.001993068755773526)	(65, 0.000762394509615939)	(66, 0.0035229099235968915)	(67, 0.001204842865899483)	(68, 0.0009269110072741915)	(69, 0.0002109650119801756)	(70, 0.000541568056149776)	(71, 0.001507611764285459)	(72, 0.003926756036508282)	(73, 0.003569613631510732)	(74, 0.0020690928021227235)	(75, 0.003117389186556259)
297fTBTw1_S00_L004_R1_001	(1, 0.029922558871587773)	(2, 0.00017715185553684903)	(3, 6.441885655885419e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 8.052357069856774e-05)	(9, 0.0005958744231694014)	(10, 0.00033819899693398453)	(11, 0.0010145969908019535)	(12, 0.00045093199591197936)	(13, 0.0005636649948899742)	(14, 0.00024157071209570324)	(15, 0.00022546599795598968)	(16, 0.00035430371107369806)	(17, 0.00027378014037513035)	(18, 0.00012883771311770838)	(19, 0.0)	(20, 6.441885655885419e-05)	(21, 6.442024676819726e-05)	(22, 0.00016106874913526215)	(23, 0.000612125924612182)	(24, 0.0002255519417122228)	(25, 0.0)	(26, 0.00014509379830414368)	(27, 0.00040406776636672445)	(28, 8.104683988645662e-05)	(29, 0.0004064901187942983)	(30, 0.00013047218699926202)	(31, 0.0001634931020625309)	(32, 0.0001640933277519723)	(33, 0.00023125485325475515)	(34, 0.00038580809938685033)	(35, 0.0003590172569337772)	(36, 0.00022859984529065855)	(37, 0.0)	(38, 0.00026348140235341586)	(39, 0.0009791860300704114)	(40, 4.0827283240298166e-05)	(41, 0.0009568466417234466)	(42, 0.0009300166871565581)	(43, 0.00034561240444393036)	(44, 0.0003845012358110032)	(45, 0.0005515093431949889)	(46, 0.00028701082917950384)	(47, 0.0004605903956065095)	(48, 0.0005619117135553896)	(49, 0.0008166129403403001)	(50, 0.00033347885137757083)	(51, 0.0002515122172059508)	(52, 0.00068312876879702)	(53, 0.0012776197003578342)	(54, 0.00034757051684431)	(55, 0.00017999370022049228)	(56, 0.0007426369403952165)	(57, 0.001758654491680035)	(58, 0.00031462346257278616)	(59, 0.00044495591902611283)	(60, 0.00041633741316242405)	(61, 0.0011550189423106538)	(62, 0.0009668268522974223)	(63, 0.0006318570594906961)	(64, 0.00023181557494667083)	(65, 0.0013812996791574262)	(66, 0.000733410618514511)	(67, 0.0)	(68, 0.0006167658546087572)	(69, 0.0007366552274633487)	(70, 0.0011340856461479973)	(71, 0.001725811910997096)	(72, 0.0018104208994988637)	(73, 0.0013572651495027564)	(74, 0.003216195109239304)	(75, 0.003293533244343357)
298mTBTw1_S00_L001_R1_001	(1, 0.00833114443075008)	(2, 0.00012013185913121961)	(3, 6.006592956560981e-06)	(4, 0.0)	(5, 0.0)	(6, 0.011760909008946399)	(7, 0.0)	(8, 0.0002883164619149271)	(9, 0.0)	(10, 4.2046150695926864e-05)	(11, 3.603955773936589e-05)	(12, 0.0002282505323493173)	(13, 0.00025828349713212214)	(14, 0.0006787450040913908)	(15, 0.00023425712530587825)	(16, 0.00048052743652487843)	(17, 0.0007207911547873177)	(18, 0.0007027713759176347)	(19, 0.0004144549140027077)	(20, 0.00039042854217646373)	(21, 0.00011412711021026779)	(22, 0.00035442287611040234)	(23, 0.0007930073572459095)	(24, 0.00011415481904869022)	(25, 0.0002884271490706877)	(26, 0.00029450382536428017)	(27, 0.001383691855914603)	(28, 0.0006868029665309468)	(29, 0.0039229896609305715)	(30, 0.0007072582529330816)	(31, 0.006718912770958317)	(32, 0.00081915159437846)	(33, 0.0007621875465506044)	(34, 0.00044435521681973367)	(35, 0.0007203197117117659)	(36, 0.0006085331334440778)	(37, 0.0004408993504433868)	(38, 0.0010300583216311028)	(39, 0.0021409373457484376)	(40, 0.0005917056861689734)	(41, 0.0033698306574547056)	(42, 0.0009220699517611421)	(43, 0.006154995184153639)	(44, 0.0004220799803492803)	(45, 0.008911954039187727)	(46, 0.012488322607432012)	(47, 0.004575010204527381)	(48, 0.0031214037197151673)	(49, 0.0016419286154707206)	(50, 0.016497207114250494)	(51, 0.006659551364909842)	(52, 0.003664525095297693)	(53, 0.0031381965473894426)	(54, 0.020698218244885176)	(55, 0.00115290708760643)	(56, 0.020788791136510953)	(57, 0.01963617963300204)	(58, 0.002163194908216656)	(59, 0.004659195669028834)	(60, 0.017514196603593105)	(61, 0.02450028743218004)	(62, 0.01167214081673748)	(63, 0.01718685429822546)	(64, 0.023592378367083743)	(65, 0.006145778995180033)	(66, 0.013374425323684217)	(67, 0.028524663376105056)	(68, 0.01735211643331878)	(69, 0.024682412900051933)	(70, 0.008790391685385524)	(71, 0.003953707987308142)	(72, 0.02842794654107874)	(73, 0.0078428799055013)	(74, 0.010726245649530718)	(75, 0.05369149829201193)
298mTBTw1_S00_L002_R1_001	(1, 0.005528145085227189)	(2, 0.0012318479169057292)	(3, 3.0341081697185448e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 3.0341081697185448e-05)	(11, 0.000339820115008477)	(12, 0.0001759782738436756)	(13, 0.0005097301725127155)	(14, 0.000339820115008477)	(15, 0.00025486508625635775)	(16, 0.00032161546599016576)	(17, 0.00013350075946761596)	(18, 0.00026093330259579486)	(19, 0.002324126858004405)	(20, 0.00047938909081553005)	(21, 6.675135593242966e-05)	(22, 0.0002488199259851752)	(23, 0.0005947801968540376)	(24, 0.00030348529185846685)	(25, 0.00045528580444964783)	(26, 0.0030116330398003094)	(27, 0.0003160290224037228)	(28, 0.0005233896123228798)	(29, 0.0007376750652293749)	(30, 0.0005983876262231531)	(31, 0.00022622010898673444)	(32, 0.00018385684219867534)	(33, 0.0007020052842524081)	(34, 0.00028661670106794004)	(35, 0.000252860356351043)	(36, 0.0005621578590961019)	(37, 0.0005838529237330839)	(38, 0.004698010454029251)	(39, 0.0005988999827869099)	(40, 0.0021351778171002328)	(41, 0.0018109440286590123)	(42, 0.0009579648870331495)	(43, 0.0005992742549063382)	(44, 0.003432129066003)	(45, 0.002149633006505327)	(46, 0.004835303244913261)	(47, 0.004406712025041424)	(48, 0.009232322576958808)	(49, 0.010330482548885283)	(50, 0.009112343929844521)	(51, 0.012862734637257634)	(52, 0.01168366939998922)	(53, 0.004784424288919392)	(54, 0.011662114447593188)	(55, 0.014491024089196515)	(56, 0.015869753096447954)	(57, 0.012300409145319375)	(58, 0.006748512003680902)	(59, 0.016364039430885408)	(60, 0.011897702186187204)	(61, 0.013027731978277224)	(62, 0.013443850906025479)	(63, 0.011161341941769883)	(64, 0.012560149108951977)	(65, 0.0200892346075472)	(66, 0.011267194646134656)	(67, 0.01493591270166195)	(68, 0.022623424538344566)	(69, 0.004536839133766181)	(70, 0.007653843335150308)	(71, 0.013746964212069834)	(72, 0.00383649338820624)	(73, 0.00624342234381236)	(74, 0.004498130401138534)	(75, 0.002543322629500245)
298mTBTw1_S00_L003_R1_001	(1, 0.03286650918382105)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.013269536711179674)	(7, 0.0)	(8, 0.0019404136335149206)	(9, 3.615677577978113e-05)	(10, 0.0001024441980427132)	(11, 0.00014462710311912452)	(12, 0.0005785084124764981)	(13, 0.0001988622667887962)	(14, 0.00041580292146748305)	(15, 0.0001687316203056453)	(16, 0.0003374632406112906)	(17, 0.00033143711131466036)	(18, 0.00023501904256857735)	(19, 0.0001084703273393434)	(20, 0.0002109145253820566)	(21, 5.4236059193476056e-05)	(22, 0.0001747753804890167)	(23, 0.0007232606034524845)	(24, 0.00021097116355720287)	(25, 0.00016879915258002573)	(26, 0.000410033792211396)	(27, 0.0011889977033030658)	(28, 0.0006950527415086162)	(29, 0.0004722584488852884)	(30, 0.0009581377489172134)	(31, 0.0014391582199616711)	(32, 0.0011139495519640118)	(33, 0.0007095682216201767)	(34, 0.000352830062309789)	(35, 0.0009735660486992812)	(36, 0.0008283366653015165)	(37, 0.0006725769919323731)	(38, 0.0012422232075533688)	(39, 0.0020247639135785923)	(40, 0.0005851252915784073)	(41, 0.002806874176318306)	(42, 0.0010534994714816155)	(43, 0.00463100369445879)	(44, 0.0006540797437464595)	(45, 0.007826309824947218)	(46, 0.011091704882440542)	(47, 0.0039068670513803735)	(48, 0.0024351016082819273)	(49, 0.001650886602535497)	(50, 0.014368818580443561)	(51, 0.005934993072164221)	(52, 0.0028934543201331584)	(53, 0.002469377053337476)	(54, 0.01968981556958879)	(55, 0.0012542632018313793)	(56, 0.01929911790254766)	(57, 0.01683443403916979)	(58, 0.0017528460933044323)	(59, 0.004136528297538826)	(60, 0.01607946663049698)	(61, 0.021687848735347553)	(62, 0.010821881710802131)	(63, 0.015739792796375274)	(64, 0.022063128530100562)	(65, 0.006742889177551417)	(66, 0.013378849615002457)	(67, 0.0273561448218811)	(68, 0.016321425741208297)	(69, 0.023048204398841875)	(70, 0.008940596186934095)	(71, 0.004827110138336365)	(72, 0.02612056506532294)	(73, 0.008286986606524284)	(74, 0.011213476472617513)	(75, 0.05310958277245383)
298mTBTw1_S00_L004_R1_001	(1, 0.026947970757216957)	(2, 0.0011993361612526016)	(3, 3.091072580547942e-05)	(4, 0.0)	(5, 0.0)	(6, 4.9457161288767075e-05)	(7, 6.1821451610958844e-06)	(8, 1.8546435483287653e-05)	(9, 0.00017928220967178062)	(10, 6.800359677205473e-05)	(11, 0.0005563930644986295)	(12, 0.0003462001290213695)	(13, 0.00032765369353808185)	(14, 0.00016073577418849298)	(15, 0.00021019293547726005)	(16, 0.000265832241927123)	(17, 0.00011127861289972591)	(18, 0.00010509646773863003)	(19, 0.0010880575483528756)	(20, 0.00024110366128273945)	(21, 4.3275650188824027e-05)	(22, 0.00012983697607456946)	(23, 0.0007543458980154025)	(24, 0.0001236742812715522)	(25, 0.0004576525725547855)	(26, 0.00041445177247414225)	(27, 0.00028480475024604654)	(28, 0.0007067732811428797)	(29, 0.0005278700480821301)	(30, 0.0005410977754350939)	(31, 0.000467055289880668)	(32, 0.00014356097505865246)	(33, 0.0006584345211324873)	(34, 0.00027273297532584773)	(35, 0.0003022871949600621)	(36, 0.00010510181278292916)	(37, 0.0007142057270944454)	(38, 0.003553827919495614)	(39, 0.00037129251924116375)	(40, 0.0016618283685720609)	(41, 0.0016048704487255628)	(42, 0.0004920071486295805)	(43, 0.0005165777049905443)	(44, 0.0018703973965410229)	(45, 0.0015729175750993866)	(46, 0.003194978913139173)	(47, 0.0027100119496366076)	(48, 0.007026827896723566)	(49, 0.00839089249656235)	(50, 0.0067261392611901874)	(51, 0.010745975659811214)	(52, 0.009582821340977555)	(53, 0.0024160727154574502)	(54, 0.008715790213900844)	(55, 0.011849584274928984)	(56, 0.012649539468041832)	(57, 0.009061823804965015)	(58, 0.003961678710748295)	(59, 0.01368128809327398)	(60, 0.009825278214197293)	(61, 0.009734330145931147)	(62, 0.010702106531302245)	(63, 0.008221976118348193)	(64, 0.010177268046960874)	(65, 0.01722611900149742)	(66, 0.009081569089086186)	(67, 0.012179787858840593)	(68, 0.019399767528494045)	(69, 0.0036084193654636505)	(70, 0.005653571248319363)	(71, 0.010685230833535552)	(72, 0.002770748942911915)	(73, 0.006380049532384552)	(74, 0.003222322623011318)	(75, 0.0014815314755477346)
299mDMSOw5_S00_L001_R1_001	(1, 0.008487451171231968)	(2, 9.332566956760869e-05)	(3, 5.1847594204227055e-06)	(4, 0.0)	(5, 0.0)	(6, 0.012173815119152512)	(7, 0.0)	(8, 0.0002696074898619807)	(9, 0.0)	(10, 1.5554278261268113e-05)	(11, 6.740187246549517e-05)	(12, 0.0002696074898619807)	(13, 0.00018665133913521738)	(14, 0.000668833965234529)	(15, 0.0002696074898619807)	(16, 0.0005029216637810024)	(17, 0.0007725291536429831)	(18, 0.0008865938608922826)	(19, 0.0003681179188500121)	(20, 0.0004303350318950845)	(21, 0.00018146928943366545)	(22, 0.0004044610183581745)	(23, 0.0006534179098115262)	(24, 0.00011928823304564124)	(25, 0.00019711508585036332)	(26, 0.0003476508041733871)	(27, 0.0016837780612137512)	(28, 0.0006406857650405281)	(29, 0.00419443455470253)	(30, 0.0009741198866103503)	(31, 0.006942319244675667)	(32, 0.0008314530041186393)	(33, 0.0007088689128923894)	(34, 0.0004501541375997942)	(35, 0.00064813642803409)	(36, 0.00046881961657364407)	(37, 0.00036778508386677976)	(38, 0.0009079272732451636)	(39, 0.0022572406837926243)	(40, 0.0007521955983935906)	(41, 0.0036286375772207062)	(42, 0.0009148424378475504)	(43, 0.006362881044666294)	(44, 0.0005438949700593169)	(45, 0.008911130307979074)	(46, 0.012583207355159633)	(47, 0.004959234758563222)	(48, 0.003053284998279293)	(49, 0.0017328977804003695)	(50, 0.01638881912103732)	(51, 0.00664553890511249)	(52, 0.0041461359974873605)	(53, 0.0035941464792834956)	(54, 0.02139106690914193)	(55, 0.0014347932429308971)	(56, 0.021098487717467238)	(57, 0.01934178028264884)	(58, 0.001807695831651516)	(59, 0.005001249033166467)	(60, 0.017161171962611386)	(61, 0.023804563713882777)	(62, 0.011112094482304234)	(63, 0.016290330141045903)	(64, 0.022981866666746103)	(65, 0.006259499519261232)	(66, 0.01255026618404184)	(67, 0.02799896709146925)	(68, 0.015448779529715769)	(69, 0.0234552359310193)	(70, 0.00842201759054022)	(71, 0.004084889846568619)	(72, 0.02624052614459201)	(73, 0.007968359450782418)	(74, 0.0104764242358605)	(75, 0.05689759990854815)
299mDMSOw5_S00_L002_R1_001	(1, 0.005571196251264851)	(2, 0.0011806508611952003)	(3, 3.1624576639157153e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 3.689533941235001e-05)	(11, 0.0002635381386596429)	(12, 0.0002002889853813286)	(13, 0.000595596193370793)	(14, 0.00035841186857711436)	(15, 0.0003267872919379572)	(16, 0.0003689533941235001)	(17, 8.433220437108573e-05)	(18, 0.00025826737588645007)	(19, 0.002577402996091308)	(20, 0.00038476568244307863)	(21, 7.37916861753437e-05)	(22, 0.00026884020280672335)	(23, 0.0006168015801507558)	(24, 0.00028998128882552884)	(25, 0.000506225385779338)	(26, 0.0027692284808133872)	(27, 0.0003539313639394864)	(28, 0.0006617764037534899)	(29, 0.00071133054537766)	(30, 0.0005800890037476943)	(31, 0.00027726542918129067)	(32, 0.0002245651136171152)	(33, 0.000634180910746131)	(34, 0.0003428687677410777)	(35, 0.00027643345118981384)	(36, 0.0005774648094643538)	(37, 0.0006814327116939153)	(38, 0.004242710695507084)	(39, 0.000647238596978404)	(40, 0.0021012744680842838)	(41, 0.0018330475001264801)	(42, 0.0009718834798556815)	(43, 0.0007061480458636736)	(44, 0.003289822711157715)	(45, 0.0022980990787630274)	(46, 0.004845669050912337)	(47, 0.004421329695719085)	(48, 0.009111304510806606)	(49, 0.00982087056741906)	(50, 0.00856328298993035)	(51, 0.012436802330477418)	(52, 0.011007475599423132)	(53, 0.004488443718777916)	(54, 0.011099807153009707)	(55, 0.013732216835293952)	(56, 0.014758983022528335)	(57, 0.01176622687897477)	(58, 0.005926542546636569)	(59, 0.014896067987391744)	(60, 0.010993917446898257)	(61, 0.011793946291157573)	(62, 0.012372150359598022)	(63, 0.009835701954002086)	(64, 0.011100146171710951)	(65, 0.01810388052477726)	(66, 0.01021472129918683)	(67, 0.01310392788218551)	(68, 0.020414244724437595)	(69, 0.003616199756145322)	(70, 0.007334191562416163)	(71, 0.011773845796311381)	(72, 0.003673686771187179)	(73, 0.004914919163290912)	(74, 0.004942442155196465)	(75, 0.0030261530447928597)
299mDMSOw5_S00_L003_R1_001	(1, 0.03430296697602218)	(2, 0.0)	(3, 0.0)	(4, 5.182499920837314e-06)	(5, 0.0)	(6, 0.013624792291881297)	(7, 0.0)	(8, 0.001850152471738921)	(9, 6.218999905004776e-05)	(10, 8.810249865423434e-05)	(11, 0.0001554749976251194)	(12, 0.000611534990658803)	(13, 0.00020729999683349255)	(14, 0.0004716074927961956)	(15, 0.00016583999746679404)	(16, 0.0003679574943794493)	(17, 0.0003990524939044732)	(18, 0.0003679574943794493)	(19, 9.846749849590897e-05)	(20, 0.00024875999620019106)	(21, 7.773859464686855e-05)	(22, 0.00023323999587009713)	(23, 0.0006220294207475426)	(24, 0.000150341918997433)	(25, 0.00013999571924200717)	(26, 0.00038900098168287737)	(27, 0.001116854455786953)	(28, 0.0007236740274380747)	(29, 0.0005847006191875146)	(30, 0.0009683087211065182)	(31, 0.0014946263462977923)	(32, 0.0012096344332223677)	(33, 0.0007666269219072579)	(34, 0.00035879232644960804)	(35, 0.001039367315892133)	(36, 0.0007860110546601564)	(37, 0.0007057385726293926)	(38, 0.0010722402623848935)	(39, 0.0022403804202781805)	(40, 0.000667830642474067)	(41, 0.003112798471635693)	(42, 0.0010963130786881777)	(43, 0.00490718303017142)	(44, 0.0007328765411569175)	(45, 0.008243648669433123)	(46, 0.012435347120597361)	(47, 0.004224439598326064)	(48, 0.0025877080429146876)	(49, 0.0017450524853619182)	(50, 0.015512971743737267)	(51, 0.006371596545858744)	(52, 0.0035401155261042903)	(53, 0.0028338986597839263)	(54, 0.02084149974915997)	(55, 0.0013850135502353907)	(56, 0.02045500718929942)	(57, 0.017873948189191143)	(58, 0.002244634029687875)	(59, 0.004345029490135636)	(60, 0.01665881573334938)	(61, 0.02262394895732928)	(62, 0.011055451345098572)	(63, 0.016259025885435846)	(64, 0.02230466721080359)	(65, 0.006664714129621964)	(66, 0.013354436173817189)	(67, 0.028043868183139243)	(68, 0.01632757135947587)	(69, 0.023199515836191245)	(70, 0.008938608825187029)	(71, 0.004925250687990276)	(72, 0.026934860648895012)	(73, 0.00808263379304639)	(74, 0.01105644615320095)	(75, 0.05722212362588606)
299mDMSOw5_S00_L004_R1_001	(1, 0.027051663329724484)	(2, 0.0010961832343533344)	(3, 1.6041705868585382e-05)	(4, 0.0)	(5, 0.0)	(6, 6.951405876387e-05)	(7, 0.0)	(8, 5.347235289528461e-05)	(9, 0.00018715323513349613)	(10, 0.00010159747050104077)	(11, 0.0005026401172156753)	(12, 0.00022458388216019536)	(13, 0.00028340347034500843)	(14, 0.0001497225881067969)	(15, 0.00021923664687066688)	(16, 0.00025132005860783763)	(17, 0.00011763917636962614)	(18, 9.090299992198384e-05)	(19, 0.0011389611166695622)	(20, 0.00022458388216019536)	(21, 3.2083864655500307e-05)	(22, 0.00014973947470536619)	(23, 0.0007380635469504953)	(24, 0.00014442019730366421)	(25, 0.0004975203425636196)	(26, 0.00036923450356233703)	(27, 0.0005466073608397947)	(28, 0.0007518250687799108)	(29, 0.0005599315763613686)	(30, 0.0006746662655370919)	(31, 0.00048665660585243503)	(32, 0.00017891998367599131)	(33, 0.0007574175288103373)	(34, 0.00041916740007173276)	(35, 0.00041435303225508777)	(36, 0.00012029460492444868)	(37, 0.0006888086260034087)	(38, 0.003555667740445963)	(39, 0.00040800213968875967)	(40, 0.0014676565512227074)	(41, 0.0018989332692035163)	(42, 0.0007556672618181853)	(43, 0.000537635449186891)	(44, 0.001823143474396517)	(45, 0.0016946935970761504)	(46, 0.0029925586650099262)	(47, 0.002683244043720661)	(48, 0.0075880801158875215)	(49, 0.008873419630874771)	(50, 0.00708251553292407)	(51, 0.01103262440599746)	(52, 0.009923714470530502)	(53, 0.0025556796537961595)	(54, 0.008939843598084066)	(55, 0.012042582122288334)	(56, 0.013066285335006003)	(57, 0.009294213903282758)	(58, 0.003692409677669924)	(59, 0.013604534912972416)	(60, 0.009482842640128756)	(61, 0.009353603547038512)	(62, 0.010682490921980065)	(63, 0.007742936800940897)	(64, 0.009656406685195514)	(65, 0.01701855892149915)	(66, 0.00869107132043729)	(67, 0.011357093642302205)	(68, 0.018987459322063128)	(69, 0.0028439143978360366)	(70, 0.005045392768060141)	(71, 0.009894555154728594)	(72, 0.00300509801564629)	(73, 0.005952760413214453)	(74, 0.002950421815581313)	(75, 0.0021993390339338607)
